Item,length,color,Type,Price,STOCK
SP BRD,,27,7,1.75,284
SP BRD,,30,7,1.75,314
SP BRD,,33,7,1.75,336
SP BRD,,99J,7,1.75,342
SP BRD,,P1B_130,7,1.75,518
SP BRD,,P1B_27,7,1.75,465
SP BRD,,P1B_30,7,1.75,663
SP BRD,,P1B_33,7,1.75,517
SP BRD,,P1B_350,7,1.75,474
SP BRD,,P1B_BG,7,1.75,461
SP BRD,,P30_144,7,1.75,348
SP BRD,,P4_30,7,1.75,317
SPANISH WAVE,,1,3,4.5,9
SPANISH WAVE,,001B,3,4.5,2
SPANISH WAVE,,2,3,4.5,8
SPANISH WAVE,,4,3,4.5,10
SPANISH WAVE,,P1B_27,3,4.5,6
SPANISH WAVE,,P1B_30,3,4.5,8
SPANISH WAVE,,P1B_33,3,4.5,7
SPANISH WAVE,,P1B_350,3,4.5,4
SPANISH WAVE,,P1B_BG,3,4.5,6
SPANISH WAVE,,P27_613,3,4.5,8
SPANISH WAVE,,P4_27,3,4.5,0
SPANISH WAVE,,P4_30,3,4.5,6
SPR,,1,2,4.5,7
SPR,,001B,2,4.5,50
SPR,,2,2,4.5,1
SPR,,30,2,4.5,43
SPR,,33,2,4.5,93
SPR,,F237,2,4.5,7
SPR,,F4_27,2,4.5,48
SPR,,F4_30,2,4.5,187
SPR,,F4_350,2,4.5,25
SPR,,M30_144,2,4.5,0
SPR,,P1B_130,2,4.5,52
SPR,,P1B_144,2,4.5,2
SPR,,P1B_27,2,4.5,0
SPR,,P1B_30,2,4.5,0
SPR,,P1B_33,2,4.5,61
SPR,,P1B_99J,2,4.5,110
SPR,,P2_613,2,4.5,41
SPR,,P27_613,2,4.5,107
SPR,,P4_8,2,4.5,9
SPR,,T1B_144,2,4.5,30
SPR,,T1B_27,2,4.5,28
SPR,,T1B_30,2,4.5,85
SPR,,T1B_33,2,4.5,82
STB18,,1,11,37,26
STB18,,001B,11,37,16
STB18,,2,11,37,19
STB18,,4,11,37,8
STB18,,27,11,49,14
STB18,,30,11,37,9
STB18,,33,11,37,10
STB18,,P1B_30,11,39,18
STB18,,P1B_33,11,39,14
STB18,,P27_613,11,82,12
STB18,,P4_27,11,49,7
STB18,,P4_30,11,39,11
STUNNING LADY,,1,3,5,107
STUNNING LADY,,001B,3,5,90
STUNNING LADY,,2,3,5,90
STUNNING LADY,,4,3,5,54
STUNNING LADY,,27,3,5,57
STUNNING LADY,,30,3,5,62
STUNNING LADY,,33,3,5,60
STUNNING LADY,,613,3,5,0
STUNNING LADY,,P1B_27,3,5,50
STUNNING LADY,,P1B_30,3,5,80
STUNNING LADY,,P1B_33,3,5,85
STUNNING LADY,,P1B_350,3,5,68
STUNNING LADY,,P27_30_33,3,5,83
STUNNING LADY,,P27_613,3,5,-4
STUNNING LADY,,P30_33,3,5,69
STUNNING LADY,,P4_27,3,5,12
STUNNING LADY,,P4_27_30,3,5,82
STUNNING LADY,,P4_27_30_33,3,5,81
STUNNING LADY,,P4_30,3,5,150
STUNNING LADY,,TT1B_27,3,5,40
STUNNING LADY,,TT1B_30,3,5,39
STUNNING LADY,,TT1B_33,3,5,39
STUNNING LADY,,TT1B_350,3,5,30
STW,10,1,1,17.5,34
STW,10,001B,1,17.5,0
STW,10,2,1,17.5,36
STW,10,4,1,17.5,31
STW,10,27,1,24.5,31
STW,10,30,1,17.5,1
STW,10,33,1,17.5,22
STW,10,34,1,19.5,1
STW,10,44,1,19.5,7
STW,10,51,1,19.5,0
STW,10,280,1,19.5,1
STW,10,350,1,24.5,25
STW,10,613,1,37.5,12
STW,10,99J,1,24.5,8
STW,10,BLUE,1,37.5,59
STW,10,BURG,1,24.5,7
STW,10,GREEN,1,37.5,52
STW,10,ORANGE,1,37.5,49
STW,10,P1B_30,1,19.5,22
STW,10,P1B_33,1,19.5,4
STW,10,P1B_350,1,24.5,14
STW,10,P1B_99J,1,24.5,17
STW,10,P1B_BG,1,24.5,19
STW,10,P27_30,1,24.5,18
STW,10,P27_33,1,24.5,21
STW,10,P27_613,1,52.5,19
STW,10,P4_27,1,24.5,18
STW,10,P4_30,1,19.5,32
STW,10,PINK,1,37.5,47
STW,10,PURPLE,1,37.5,47
STW,10,RED,1,37.5,66
STW,12,1,1,25,101
STW,12,001B,1,25,66
STW,12,2,1,25,21
STW,12,4,1,25,8
STW,12,27,1,32,26
STW,12,30,1,25,26
STW,12,33,1,25,26
STW,12,350,1,32,21
STW,12,613,1,45,13
STW,12,99J,1,32,24
STW,12,BURG,1,32,27
STW,12,P1B_30,1,27,18
STW,12,P1B_33,1,27,20
STW,12,P1B_350,1,32,17
STW,12,P1B_99J,1,32,23
STW,12,P1B_BG,1,32,18
STW,12,P27_30,1,32,20
STW,12,P27_33,1,32,16
STW,12,P27_613,1,60,38
STW,12,P4_27,1,32,30
STW,12,P4_30,1,27,19
STW,14,1,1,32,156
STW,14,001B,1,32,128
STW,14,2,1,32,23
STW,14,4,1,32,29
STW,14,6,1,32,0
STW,14,22,1,52,150
STW,14,27,1,39,30
STW,14,30,1,32,29
STW,14,33,1,32,11
STW,14,350,1,39,24
STW,14,613,1,52,28
STW,14,99J,1,39,12
STW,14,BURG,1,39,6
STW,14,P18_22,1,52,76
STW,14,P18_613,1,52,38
STW,14,P1B_30,1,34,18
STW,14,P1B_33,1,34,8
STW,14,P1B_BG,1,39,13
STW,14,P24_613,1,52,87
STW,14,P27_24,1,52,136
STW,14,P27_30,1,39,8
STW,14,P27_33,1,39,7
STW,14,P27_613,1,67,121
STW,14,P4_27,1,39,5
STW,14,P4_30,1,34,20
STW,14,P4_613,1,52,152
STW,14,P6_24,1,52,33
STW,14,P6_27,1,39,104
STW,14,P6_613,1,52,58
STW,16,1,1,37,65
STW,16,001B,1,37,59
STW,16,2,1,37,96
STW,16,4,1,37,37
STW,16,6,1,37,0
STW,16,22,1,62,23
STW,16,27,1,49,13
STW,16,30,1,37,6
STW,16,33,1,37,7
STW,16,350,1,49,30
STW,16,613,1,62,0
STW,16,P18_22,1,62,0
STW,16,P18_613,1,62,0
STW,16,P1B_30,1,39,15
STW,16,P1B_33,1,39,19
STW,16,P1B_BG,1,49,18
STW,16,P24_613,1,62,0
STW,16,P27_24,1,62,5
STW,16,P27_30,1,49,4
STW,16,P27_33,1,49,7
STW,16,P27_613,1,82,4
STW,16,P4_27,1,49,0
STW,16,P4_30,1,39,14
STW,16,P4_613,1,62,67
STW,16,P6_24,1,62,0
STW,16,P6_27,1,49,0
STW,16,P6_613,1,62,0
STW,18,1,1,44,0
STW,18,001B,1,44,70
STW,18,2,1,44,0
STW,18,4,1,44,2
STW,18,6,1,44,0
STW,18,22,1,69,0
STW,18,27,1,56,0
STW,18,30,1,44,16
STW,18,33,1,44,7
STW,18,350,1,56,15
STW,18,613,1,69,0
STW,18,P18_22,1,69,6
STW,18,P18_613,1,69,0
STW,18,P1B_30,1,46,18
STW,18,P1B_33,1,46,12
STW,18,P1B_BG,1,56,6
STW,18,P24_613,1,69,0
STW,18,P27_24,1,69,18
STW,18,P27_30,1,56,0
STW,18,P27_33,1,56,11
STW,18,P27_613,1,89,0
STW,18,P4_27,1,56,0
STW,18,P4_30,1,46,0
STW,18,P4_613,1,69,0
STW,18,P6_24,1,69,0
STW,18,P6_27,1,56,4
STW,18,P6_613,1,69,0
STW28 A,,1,1,100,36
SUE,,1,9,20,52
SUE,,001B,9,20,45
SUE,,2,9,20,23
SUE,,4,9,20,24
SUE,,34,9,20,1
SUE,,44,9,20,-1
SUE,,280,9,20,5
SUE,,F1B_30,9,20,30
SUE,,F1B_33,9,20,8
SUE,,F237,9,20,37
SUE,,F4_30,9,20,35
SUN,,1,9,45,17
SUN,,001B,9,45,0
SUN,,2,9,45,0
SUN,,4,9,45,8
SUN,,280,9,45,3
SUN,,4F130,9,45,1
SUN,,F1B_27S,9,45,39
SUN,,F1B_30,9,45,5
SUN,,F1B_33,9,45,9
SUN,,F1B_350,9,45,1
SUN,,F237,9,45,5
SUN,,F4_27,9,45,5
SUN,,F4_30,9,45,3
SUN,,P27_613,9,45,6
SUNNY T,,1,2,4.5,386
SUNNY T,,001B,2,4.5,402
SUNNY T,,2,2,4.5,445
SUNNY T,,4,2,4.5,468
SUNNY T,,T1B_144,2,4.5,492
SUNNY T,,T1B_27,2,4.5,491
SUNNY T,,T1B_30,2,4.5,421
SUNNY T,,T1B_33,2,4.5,479
SUNNY T,,T1B_350,2,4.5,487
SUNNY T,,T1B_613,2,4.5,485
SUNNY T,,T1B_99J,2,4.5,524
SUNNY T,,T1B_BG,2,4.5,468
SUNNY T,,T1B_BLUE,2,4.5,422
SUNNY T,,T1B_ORANGE,2,4.5,384
SUNNY T,,T1B_PINK,2,4.5,446
SUNNY T,,T1B_PURPLE,2,4.5,466
SUNNY T,,T1B_RED,2,4.5,361
SUPER JUMBO,,1,7,1.1,99
SYDNEY,,1,5,11.5,131
SYDNEY,,001B,5,11.5,127
SYDNEY,,2,5,11.5,101
SYDNEY,,DYF2315,5,11.5,58
SYDNEY,,DYF5_33_130,5,11.5,74
SYDNEY,,DYF99J_530A,5,11.5,83
SYDNEY,,F1B_30,5,11.5,93
SYDNEY,,F4_30,5,11.5,105
T AFRO,,1,3,4,-6
T AFRO,,001B,3,4,7
T AFRO,,2,3,4,11
T AFRO,,4,3,4,21
T AFRO,,P1B_27,3,4,31
TARA T,,1,2,7,95
TARA T,,001B,2,7,94
TARA T,,2,2,7,61
TARA T,,4,2,7,52
TARA T,,613,2,7,35
TARA T,,P14_24,2,7,1
TARA T,,P18_22,2,7,25
TARA T,,P1B_27,2,7,29
TARA T,,P1B_30,2,7,34
TARA T,,P1B_33,2,7,24
TARA T,,P1B_350,2,7,1
TARA T,,P1B_99J,2,7,4
TARA T,,P27_613,2,7,20
TARA T,,P4_27,2,7,23
TARA T,,P4_30,2,7,23
TARA T,,T27_613,2,7,12
TARU,,1,9,28,59
TARU,,001B,9,28,26
TARU,,2,9,28,48
TARU,,4,9,28,37
TARU,,F1B_30,9,28,23
TARU,,F1B_33,9,28,30
TARU,,F4_30,9,28,26
TAYLOR,,1,5,11.5,136
TAYLOR,,001B,5,11.5,138
TAYLOR,,2,5,11.5,110
TAYLOR,,F1B_30,5,11.5,104
TAYLOR,,F4_30,5,11.5,107
TAYLOR,,LT8_30E_27F,5,11.5,102
TAYLOR,,LT8A_145C_150C,5,11.5,94
TAYLOR,,LT8A_340B_145C,5,11.5,96
TERESA,,1,5,10.5,55
TERESA,,001B,5,10.5,37
TERESA,,2,5,10.5,0
TERESA,,4,5,10.5,1
TERESA,,613,5,10.5,1
TERESA,,F1010,5,10.5,10
TERESA,,F1B_30,5,10.5,12
TERESA,,F1B_33,5,10.5,12
TERESA,,F4_30,5,10.5,16
THREAD,,BLACK,10,4,829
TOTO (WIG1),,F4_30,3,0,23
TOTO (WIG2),,M99J_350,3,0,42
TOTO (WIG3),,P27_613,3,0,36
TOTO T,,1,2,6.25,-1
TOTO T,,001B,2,6.25,-1
TOTO T,,2,2,6.25,18
TOTO T,,4,2,6.25,-2
TOTO T,,6,2,6.25,21
TOTO T,,22,2,6.25,2
TOTO T,,613,2,6.25,3
TOTO T,,99J,2,6.25,9
TOTO T,,P14_24,2,6.25,0
TOTO T,,P18_22,2,6.25,0
TOTO T,,P1B_27,2,6.25,0
TOTO T,,P1B_30,2,6.25,0
TOTO T,,P1B_33,2,6.25,-2
TOTO T,,P1B_350,2,6.25,36
TOTO T,,P1B_99J,2,6.25,1
TOTO T,,P1B_BG,2,6.25,26
TOTO T,,P27_613,2,6.25,4
TOTO T,,P30_144,2,6.25,12
TOTO T,,P4_30,2,6.25,1
TRACY,,1,5,12,87
TRACY,,001B,5,12,87
TRACY,,2,5,12,65
TRACY,,4,5,12,69
TRACY,,DYS27_30_33,5,12,75
TRACY,,F1010,5,12,81
TRACY,,F1B_30,5,12,59
TRACY,,F1B_33,5,12,77
TRACY,,F4_30,5,12,67
TRACY,,L209H_216H,5,12,75
TRACY,,P2_145B,5,12,82
TWI12,,1,3,5.5,97
TWI12,,001B,3,5.5,36
TWI12,,2,3,5.5,14
TWI12,,4,3,5.5,7
TWI12,,F4_30,3,5.5,226
TWI12,,P1B_130,3,5.5,297
TWI12,,P1B_30,3,5.5,128
TWI12,,P1B_33,3,5.5,261
TWI12,,P1B_BG,3,5.5,3
TWI12,,P27_613,3,5.5,217
TWI12,,T1B_30,3,5.5,194
TWI12,,T1B_BG,3,5.5,71
TWIST T,,1,2,4,1
TWIST T,,001B,2,4,1
TWIST T,,2,2,4,0
TWIST T,,4,2,4,-1
TWIST T,,F1B_27,2,4,0
TWIST T,,F1B_30,2,4,0
TWIST T,,F1B_33,2,4,0
TWIST T,,F1B_99J,2,4,1
TWIST T,,T1B_30,2,4,0
TWIST T,,T1B_33,2,4,0
TWIST T,,TT1B_27,2,4,13
TWIST T,,TT1B_30,2,4,3
TWIST T,,TT1B_33,2,4,-1
TWIST T,,TT1B_99J,2,4,15
UPS,,,0,0,464
VANESSA,,1,5,10,49
VANESSA,,001B,5,10,53
VANESSA,,2,5,10,43
VANESSA,,F1B_30,5,10,35
VANESSA,,F4_30,5,10,42
VANESSA,,RVFB8_30E_27F,5,10,44
VANESSA,,RVFB8A_145C_150C,5,10,41
VANESSA,,RVFB8A_340B_145C,5,10,27
VERA T,,1,2,4.5,0
VERA T,,001B,2,4.5,0
VERA T,,2,2,4.5,0
VERA T,,4,2,4.5,0
VERA T,,P1B_27,2,4.5,0
VERA T,,P1B_30,2,4.5,0
VERA T,,P1B_33,2,4.5,0
VERA T,,P1B_350,2,4.5,1
VERA T,,P1B_99J,2,4.5,15
VERA T,,P1B_BG,2,4.5,10
VERA T,,P27_30_33,2,4.5,0
VERA T,,P27_613,2,4.5,0
VERA T,,P4_27_33,2,4.5,7
VERA T,,P4_30,2,4.5,0
VERA T,,P4_30_27,2,4.5,0
VERA T,,P4_30_33,2,4.5,16
VERA T,,TT1B_27,2,4.5,28
VERA T,,TT1B_30,2,4.5,22
VERA T,,TT1B_33,2,4.5,26
VICTORI,,1,9,123,9
VICTORI,,001B,9,123,1
VICTORI,,2,9,123,2
VICTORI,,4,9,123,6
VICTORI,,613,9,123,0
VICTORI,,F1B_27,9,123,10
VICTORI,,F1B_27S,9,123,20
VICTORI,,F1B_30,9,123,6
VICTORI,,F1B_33,9,123,15
VICTORI,,F1B_BG,9,123,33
VICTORI,,F237,9,123,7
VICTORI,,F4_27,9,123,17
VICTORI,,F4_30,9,123,7
VICTORI,,M99J_350,9,123,7
VICTORI,,T4_27,9,123,18
VIOLET,,1,1,13,21
VIOLET,,001B,1,13,7
VIOLET,,2,1,13,-3
VIOLET,,4,1,13,4
VIOLET,,27,1,18,9
VIOLET,,30,1,13,9
VIOLET,,33,1,13,11
VIOLET,,P1B_30,1,15,-1
VIOLET,,P1B_33,1,15,4
VIOLET,,P1B_350,1,18,14
VIOLET,,P1B_99J,1,18,-1
VIOLET,,P1B_BG,1,18,10
VIOLET,,P27_613,1,28,4
VIOLET,,P4_27,1,18,0
VIOLET,,P4_30,1,15,0
VIVI T,,T1B_30,2,4.5,3
VIVIAN,,1,5,16,1
VIVIAN,,001B,5,16,0
VIVIAN,,2,5,16,29
VIVIAN,,4,5,16,9
VIVIAN,,DYS27_30_33,5,16,0
VIVIAN,,F1010,5,16,36
VIVIAN,,F1B_30,5,16,0
VIVIAN,,F1B_33,5,16,28
VIVIAN,,F4_30,5,16,28
VIVIAN,,L209H_216H,5,16,46
VIVIAN,,P2_145B,5,16,47
W TRIP,,2,3,4,4
W TRIP,,30,3,4,4
W TRIP,,33,3,4,3
W TRIP,,613,3,4,4
WARU,,1,9,31,52
WARU,,001B,9,31,37
WARU,,2,9,31,40
WARU,,4,9,31,40
WARU,,F1B_30,9,31,46
WARU,,F1B_33,9,31,20
WARU,,F4_30,9,31,36
WATER T,,1,2,5,0
WATER T,,001B,2,5,0
WATER T,,2,2,5,0
WATER T,,4,2,5,1
WATER T,,2F350,2,5,81
WATER T,,F1B_144,2,5,157
WATER T,,F1B_27,2,5,0
WATER T,,F1B_30,2,5,0
WATER T,,F1B_33,2,5,0
WATER T,,F1B_99J,2,5,71
WATER T,,F1B_BG,2,5,2
WATER T,,T1B_27,2,5,12
WATER T,,T1B_30,2,5,63
WATER T,,T1B_33,2,5,79
WATER T,,T1B_350,2,5,70
WATER T,,T1B_BG,2,5,143
WATER T,,TT1B_27,2,5,15
WATER T,,TT1B_30,2,5,22
WATER T,,TT1B_33,2,5,0
WATER T,,TT1B_BG,2,5,-4
WB,18,1,11,46.5,20
WB,18,001B,11,46.5,0
WB,18,2,11,46.5,0
WB,18,4,11,46.5,1
WB,18,27,11,58.5,7
WB,18,30,11,46.5,2
WB,18,33,11,46.5,7
WB,18,P1B_30,11,48.5,-3
WB,18,P1B_33,11,48.5,4
WB,18,P1B_350,11,58.5,2
WB,18,P1B_99J,11,58.5,4
WB,18,P1B_BG,11,58.5,5
WB,18,P27_613,11,91.5,8
WB,18,P4_27,11,58.5,1
WB,18,P4_30,11,48.5,3
WET PT,,2,2,1.5,121
WET PT,,27,2,1.5,15
WET PT,,30,2,1.5,14
WET PT,,33,2,1.5,8
WET/PT,,1,2,1.5,78
WET/PT,,001B,2,1.5,121
WET/PT,,4,2,1.5,81
WET/PT,,27,2,1.5,37
WET/PT,,30,2,1.5,81
WET/PT,,33,2,1.5,42
WET/PT,,144,2,1.5,40
WET/PT,,T1B_144,2,1.5,53
WG-001,,1,9,32,70
WG-001,,001B,9,32,54
WG-001,,2,9,32,31
WG-001,,4,9,32,34
WG-001,,P1B_27S,9,32,9
WG-001,,P1B_30,9,32,3
WG-001,,P1B_33,9,32,18
WG-001,,P1B_350,9,32,18
WG-001,,P27_613,9,32,13
WG-001,,P4_30,9,32,24
WG-001,,PH4_30_27,9,32,19
WG-002,,1,9,34,28
WG-002,,001B,9,34,35
WG-002,,2,9,34,17
WG-002,,4,9,34,19
WG-002,,P1B_27S,9,34,6
WG-002,,P1B_30,9,34,16
WG-002,,P1B_33,9,34,18
WG-002,,P1B_350,9,34,16
WG-002,,P27_613,9,34,32
WG-002,,P4_30,9,34,14
WG-002,,PH4_30_27,9,34,9
WG-002,,TT1B_30,9,34,0
WG-003,,1,9,26,82
WG-003,,001B,9,26,55
WG-003,,2,9,26,21
WG-003,,4,9,26,15
WG-003,,P1B_27S,9,26,14
WG-003,,P1B_30,9,26,38
WG-003,,P1B_33,9,26,29
WG-003,,P1B_350,9,26,10
WG-003,,P27_613,9,26,14
WG-003,,P4_27,9,26,15
WG-003,,P4_30,9,26,37
WG-003,,PH4_30_27,9,26,21
WG-004,,1,9,28,50
WG-004,,001B,9,28,36
WG-004,,2,9,28,28
WG-004,,4,9,28,14
WG-004,,P1B_27S,9,28,19
WG-004,,P1B_30,9,28,7
WG-004,,P1B_33,9,28,14
WG-004,,P1B_350,9,28,10
WG-004,,P27_613,9,28,5
WG-004,,P4_27,9,28,10
WG-004,,P4_30,9,28,4
WG-004,,PH4_30_27,9,28,14
WG-005,,1,9,35,35
WG-005,,001B,9,35,23
WG-005,,2,9,35,22
WG-005,,4,9,35,14
WG-005,,P1B_27S,9,35,9
WG-005,,P1B_30,9,35,2
WG-005,,P1B_33,9,35,4
WG-005,,P1B_350,9,35,10
WG-005,,P27_613,9,35,17
WG-005,,P4_30,9,35,30
WG-005,,PH4_30_27,9,35,8
WG-006,,1,9,28,9
WG-006,,001B,9,28,10
WG-006,,2,9,28,10
WG-006,,4,9,28,0
WG-006,,P1B_27,9,28,6
WG-006,,P1B_30,9,28,10
WG-006,,P1B_33,9,28,0
WG-006,,P1B_350,9,28,18
WG-006,,P1B_BG,9,28,3
WG-006,,P4_30,9,28,10
WG-006,,T1B_30,9,28,1
WW BRD,,1,7,2,464
WW BRD,,001B,7,2,32
WW BRD,,2,7,2,39
WW BRD,,4,7,2,3
WW BRD,,6,7,2,16
WW BRD,,8,7,2,61
WW BRD,,27,7,2,1
WW BRD,,30,7,2,0
WW BRD,,33,7,2,21
WW BRD,,P1B_27,7,2,-7
WW BRD,,P1B_30,7,2,0
WW BRD,,P1B_33,7,2,0
WW BRD,,P1B_350,7,2,10
WW BRD,,P1B_99J,7,2,42
WW BRD,,P1B_BG,7,2,0
WW BRD,,P30_144,7,2,4
WW,8,1,1,11,14
WW,8,001B,1,11,34
WW,8,2,1,11,19
WW,8,4,1,11,14
WW,8,27,1,16,10
WW,8,30,1,11,5
WW,8,33,1,11,7
WW,8,P1B_30,1,13,3
WW,8,P1B_33,1,13,10
WW,10,1,1,20,11
WW,10,001B,1,20,9
WW,10,2,1,20,6
WW,10,4,1,20,3
WW,10,27,1,27,5
WW,10,30,1,20,11
WW,10,33,1,20,6
WW,10,P1B_30,1,22,0
WW,10,P1B_33,1,22,9
WW,10,P4_27,1,27,14
WW,10,P4_30,1,22,9
WW,12,1,1,27.5,17
WW,12,001B,1,27.5,14
WW,12,2,1,27.5,11
WW,12,4,1,27.5,6
WW,12,27,1,34.5,9
WW,12,30,1,27.5,7
WW,12,33,1,27.5,7
WW,12,P1B_30,1,29.5,13
WW,12,P1B_33,1,29.5,10
WW,12,P4_27,1,34.5,11
WW,12,P4_30,1,29.5,5
WW,14,1,1,34.5,20
WW,14,001B,1,34.5,11
WW,14,2,1,34.5,19
WW,14,4,1,34.5,2
WW,14,27,1,41.5,5
WW,14,30,1,34.5,10
WW,14,33,1,34.5,7
WW,14,P1B_30,1,36.5,13
WW,14,P1B_33,1,36.5,10
WW,14,P4_27,1,41.5,12
WW,14,P4_30,1,36.5,9
Y BRD,,1,7,0.5,-20
Y BRD,,27,7,0.5,38
Y BRD,,30,7,0.5,382
Y BRD,,33,7,0.5,60
Y BRD,,P1B_144,7,0.5,179
Y BRD,,P1B_30,7,0.5,69
Y BRD,,P1B_99J,7,0.5,27
Y BRD,,P30_144,7,0.5,180
Y TRI,,4,3,4.5,59
Y TRI,,27,3,4.5,40
Y TRI,,30,3,4.5,194
Y TRI,,33,3,4.5,202
Y TRI,,P1B_30,3,4.5,6
Y TRI,,P1B_33,3,4.5,4
Y TRI,,P27_613,3,4.5,43
Y TRI,,P4_30,3,4.5,0
Y TRI,,T1B_30,3,4.5,86
Y TRI,,T1B_33,3,4.5,104
YAKY T,,1,2,5,73
YAKY T,,001B,2,5,53
YAKY T,,2,2,5,49
YAKY T,,4,2,5,45
YAKY T,,F1B_27,2,5,29
YAKY T,,F1B_30,2,5,27
YAKY T,,F1B_33,2,5,22
YAKY T,,F1B_350,2,5,25
YAKY T,,F1B_99J,2,5,44
YAKY T,,TT1B_99J,2,5,6
YB,14,1,11,26.5,13
YB,14,001B,11,26.5,29
YB,14,2,11,26.5,34
YB,14,4,11,26.5,33
YB,14,27,11,33.5,14
YB,14,30,11,26.5,20
YB,14,33,11,26.5,15
YB,14,P1B_30,11,28.5,11
YB,14,P1B_33,11,28.5,13
YB,14,P1B_350,11,33.5,12
YB,14,P1B_99J,11,33.5,12
YB,14,P1B_BG,11,33.5,2
YB,14,P4_27,11,33.5,22
YB,14,P4_30,11,28.5,14
YB,16,1,11,33.5,99
YB,16,001B,11,33.5,47
YB,16,2,11,33.5,17
YB,16,4,11,33.5,7
YB,16,27,11,45.5,18
YB,16,30,11,33.5,12
YB,16,33,11,33.5,16
YB,16,P1B_30,11,35.5,13
YB,16,P1B_33,11,35.5,14
YB,16,P1B_350,11,40.5,14
YB,16,P1B_99J,11,40.5,12
YB,16,P1B_BG,11,40.5,6
YB,16,P27_613,11,78.5,20
YB,16,P4_27,11,45.5,12
YB,16,P4_30,11,35.5,4
YB,18,1,11,38.5,45
YB,18,001B,11,38.5,0
YB,18,2,11,38.5,26
YB,18,4,11,38.5,21
YB,18,27,11,50.5,-1
YB,18,30,11,38.5,15
YB,18,33,11,38.5,10
YB,18,P1B_30,11,40.5,5
YB,18,P1B_33,11,40.5,14
YB,18,P1B_350,11,50.5,11
YB,18,P1B_99J,11,50.5,5
YB,18,P1B_BG,11,50.5,9
YB,18,P27_613,11,83.5,7
YB,18,P4_27,11,50.5,9
YB,18,P4_30,11,40.5,0
YB,20,1,11,45.5,31
YB,20,001B,11,45.5,15
YB,20,2,11,45.5,20
YB,20,4,11,45.5,19
YB,20,27,11,57.5,11
YB,20,30,11,45.5,2
YB,20,33,11,45.5,4
YB,22,1,11,59,0
YB,22,001B,11,59,0
YB,22,2,11,59,8
YB,22,4,11,59,5
YB,22,27,11,71,4
YB,22,30,11,59,10
YB,22,33,11,59,3
YB,24,1,11,69,9
YB,24,001B,11,69,0
YB,24,2,11,69,9
YB,24,4,11,69,11
YB,24,27,11,81,4
YB,24,30,11,69,7
YB,24,33,11,69,8
YK PONY,,1,7,1.25,1
YK PONY,,001B,7,1.25,0
YK PONY,,2,7,1.25,0
YK PONY,,3,7,1.25,478
YK PONY,,4,7,1.25,0
YK PONY,,6,7,1.25,0
YK PONY,,8,7,1.25,0
YK PONY,,27,7,1.25,0
YK PONY,,30,7,1.25,-1
YK PONY,,33,7,1.25,2
YK PONY,,P1B_130,7,1.25,0
YK PONY,,P1B_144,7,1.25,0
YK PONY,,P1B_27,7,1.25,0
YK PONY,,P1B_30,7,1.25,0
YK PONY,,P1B_33,7,1.25,0
YK PONY,,P1B_99J,7,1.25,26
YK PONY,,P1B_BG,7,1.25,18
YK PONY,,P27_613,7,1.25,0
YK PONY,,P30_144,7,1.25,1
YK PONY,,P4_30,7,1.25,-1
YK,8,1,1,10,0
YK,8,001B,1,10,4
YK,8,2,1,10,26
YK,8,4,1,10,62
YK,8,27,1,15,11
YK,8,30,1,10,25
YK,8,33,1,10,26
YK,8,34,1,12,3
YK,8,44,1,12,0
YK,8,51,1,12,0
YK,8,280,1,12,0
YK,8,350,1,15,16
YK,8,99J,1,15,1
YK,8,BLUE,1,18,57
YK,8,BURG,1,15,12
YK,8,GREEN,1,18,44
YK,8,ORANGE,1,18,42
YK,8,P1B_27,1,15,0
YK,8,P1B_30,1,12,47
YK,8,P1B_33,1,12,45
YK,8,P1B_350,1,15,18
YK,8,P1B_99J,1,15,0
YK,8,P1B_BG,1,15,18
YK,8,P27_613,1,25,0
YK,8,P4_27,1,15,0
YK,8,P4_30,1,12,44
YK,8,PINK,1,18,25
YK,8,PURPLE,1,18,35
YK,8,RED,1,18,16
YK,10,1,1,19,640
YK,10,001B,1,19,4
YK,10,2,1,19,0
YK,10,4,1,19,284
YK,10,27,1,26,36
YK,10,30,1,19,43
YK,10,33,1,19,25
YK,10,34,1,21,6
YK,10,44,1,21,1
YK,10,51,1,21,0
YK,10,280,1,21,8
YK,10,350,1,26,23
YK,10,613,1,39,113
YK,10,99J,1,26,0
YK,10,BLUE,1,39,27
YK,10,BURG,1,26,26
YK,10,GREEN,1,39,27
YK,10,ORANGE,1,39,29
YK,10,P1B_30,1,21,0
YK,10,P1B_33,1,21,43
YK,10,P1B_350,1,26,21
YK,10,P1B_99J,1,26,0
YK,10,P1B_BG,1,26,14
YK,10,P27_613,1,54,16
YK,10,P4_27,1,26,14
YK,10,P4_30,1,21,0
YK,10,PINK,1,39,50
YK,10,PURPLE,1,39,22
YK,10,RED,1,39,45
YK,12,1,1,26.5,10
YK,12,001B,1,26.5,0
YK,12,2,1,26.5,0
YK,12,4,1,26.5,355
YK,12,27,1,33.5,25
YK,12,30,1,26.5,6
YK,12,33,1,26.5,21
YK,12,350,1,33.5,16
YK,12,613,1,61.5,74
YK,12,99J,1,33.5,5
YK,12,BURG,1,33.5,15
YK,12,ORANGE,1,46.5,18
YK,12,P1B_30,1,28.5,0
YK,12,P1B_33,1,28.5,41
YK,12,P1B_350,1,33.5,25
YK,12,P1B_99J,1,33.5,15
YK,12,P1B_BG,1,33.5,22
YK,12,P27_30,1,33.5,1
