PRODUCT_CODE,USER_ID,SUPPLIER_CODE,CATEGORY,SUBCATEGORY,SUB_SUBCATEGORY,PRODUCT_NAME,IMAGES,HAIR_TYPE,HAIR_TYPE_LENGTH,HAIR_TYPE_STYLE,QUANTITY,QUANTITY_TYPE,MANUFACTURE_PRICE,WHOLESALE_PRICE,MSRP_PRICE,DISCOUNT_OPTION_CHECK,DISCOUNT_OPTION_VALUE,SPECIAL_PROMOTION_CHECK,SPECIAL_PROMOTION_VALUE,DELIVERY_TIME,DROPSHIP,SHIPPING_METHOD,SHIPPING_PRICE,PLACE_ORIGIN,PACKAGE_WEIGHT,PACKAGE_UNIT,DESCRIPTION,PRODUCT_SEEN,SKU,LENGTH,COLOR,PRICE,STOCK,MPRICE,WPRICE,RPRICE,LENGTH_SIZE,MIN_QUANTITY
ESTHER118,55,info@sinahair.com,WIG,,,ESTHER118,images (1).jpg,,,,50,,58,58,174,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,tetdg,24, ESTHER118,,2,0,90,,,,,
ESTHER118,55,info@sinahair.com,WIG,,,ESTHER118,images (1).jpg,,,,50,,58,58,174,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,tetdg,24, ESTHER118,,TT1B-33,100,100,,,,,
ESTHER118,55,info@sinahair.com,WIG,,,ESTHER118,images (1).jpg,,,,50,,58,58,174,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,tetdg,24, ESTHER118,,001B,100,30,,,,,
ESTHER118,55,info@sinahair.com,WIG,,,ESTHER118,images (1).jpg,,,,50,,58,58,174,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,tetdg,24, ESTHER118,,TT1B-BG,100,18,,,,,
ESTHER118,55,info@sinahair.com,WIG,,,ESTHER118,images (1).jpg,,,,50,,58,58,174,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,tetdg,24, ESTHER118,,1,100,25,,,,,
ESTHER118,55,info@sinahair.com,WIG,,,ESTHER118,images (1).jpg,,,,50,,58,58,174,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,tetdg,24, ESTHER118,,4,100,25,,,,,
STB18,55,info@sinahair.com,WEAVING,Human Hair Weaving,,STB18,1446104561c98203_silky.jpg ,human hair,"bob,long",straight,1,Pieces,0,59,117.9,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,<br>,7,,,,,,,,,,1
STW18 ,55,info@sinahair.com,WEAVING,Human Hair Weaving,,STW18 ,1446106927c98203_silky.jpg ,human hair,bob,straight,1,Pieces,0,44,88,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,<br>,7,,,,,,,,,Inch,1
hh,55,info@sinahair.com,WEAVING,Human Hair Weaving,,hh,1446116302c98203_silky.jpg ,remy hair,long,"sprial curl,straight",1,Pieces,0,50,100,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,<br>,2,,,,,,,,,Inch,1
STW16 ,55,info@sinahair.com,WEAVING,Human Hair Weaving,,STW16 ,1446117083c98203_silky.jpg ,human hair,long,straight,1,Pieces,0,37,74,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,<br>,3,,,,,,,,,Inch,1
STW14 ,55,info@sinahair.com,WEAVING,Human Hair Weaving,,STW14 ,1446118134c98203_silky.jpg ,human hair,mediom,straight,1,Pieces,0,32,64,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,<br>,1,,,,,,,,,Inch,1
STW12 ,55,info@sinahair.com,WEAVING,Human Hair Weaving,,STW12 ,1446118465c98203_silky.jpg ,human hair,long,straight,1,Pieces,0,25,50,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,<br>,1,,,,,,,,,Inch,1
STW10 ,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1446118870c98203_silky.jpg ,human hair,"long,mediom",straight,1,Pieces,0,38,75,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",14,STW,10,4,35,23,17.5,17.5,52.5,,1
STW10 ,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1446118870c98203_silky.jpg ,human hair,"long,mediom",straight,1,Pieces,0,38,75,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",14,STW,10,27,49,28,24.5,24.5,73.5,,1
STW10 ,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1446118870c98203_silky.jpg ,human hair,"long,mediom",straight,1,Pieces,0,38,75,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",14,STW,10,30,35,6,17.5,17.5,52.5,,1
STW10 ,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1446118870c98203_silky.jpg ,human hair,"long,mediom",straight,1,Pieces,0,38,75,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",14,STW,10,33,35,20,17.5,17.5,52.5,,1
STW10 ,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1446118870c98203_silky.jpg ,human hair,"long,mediom",straight,1,Pieces,0,38,75,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",14,STW,10,44,39,6,19.5,19.5,58.5,,1
STW10 ,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1446118870c98203_silky.jpg ,human hair,"long,mediom",straight,1,Pieces,0,38,75,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",14,STW,10,350,49,20,24.5,24.5,73.5,,1
STW10 ,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1446118870c98203_silky.jpg ,human hair,"long,mediom",straight,1,Pieces,0,38,75,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",14,STW,10,613,75,8,37.5,37.5,112.5,,1
STW10 ,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1446118870c98203_silky.jpg ,human hair,"long,mediom",straight,1,Pieces,0,38,75,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",14,STW,10,99J,49,3,24.5,24.5,73.5,,1
STW10 ,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1446118870c98203_silky.jpg ,human hair,"long,mediom",straight,1,Pieces,0,38,75,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",14,STW,10,BLUE,75,60,37.5,37.5,112.5,,1
STW10 ,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1446118870c98203_silky.jpg ,human hair,"long,mediom",straight,1,Pieces,0,38,75,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",14,STW,10,BURG,49,2,24.5,24.5,73.5,,1
STW10 ,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1446118870c98203_silky.jpg ,human hair,"long,mediom",straight,1,Pieces,0,38,75,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",14,STW,10,GREEN,75,53,37.5,37.5,112.5,,1
STW10 ,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1446118870c98203_silky.jpg ,human hair,"long,mediom",straight,1,Pieces,0,38,75,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",14,STW,10,ORANGE,75,50,37.5,37.5,112.5,,1
STW10 ,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1446118870c98203_silky.jpg ,human hair,"long,mediom",straight,1,Pieces,0,38,75,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",14,STW,10,P1B_30,39,19,19.5,19.5,58.5,,1
STW10 ,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1446118870c98203_silky.jpg ,human hair,"long,mediom",straight,1,Pieces,0,38,75,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",14,STW,10,P1B_350,49,8,24.5,24.5,73.5,,1
STW10 ,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1446118870c98203_silky.jpg ,human hair,"long,mediom",straight,1,Pieces,0,38,75,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",14,STW,10,P1B_99J,49,11,24.5,24.5,73.5,,1
STW10 ,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1446118870c98203_silky.jpg ,human hair,"long,mediom",straight,1,Pieces,0,38,75,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",14,STW,10,P1B_BG,49,12,24.5,24.5,73.5,,1
STW10 ,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1446118870c98203_silky.jpg ,human hair,"long,mediom",straight,1,Pieces,0,38,75,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",14,STW,10,P27_30,49,12,24.5,24.5,73.5,,1
STW10 ,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1446118870c98203_silky.jpg ,human hair,"long,mediom",straight,1,Pieces,0,38,75,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",14,STW,10,P27_33,49,15,24.5,24.5,73.5,,1
STW10 ,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1446118870c98203_silky.jpg ,human hair,"long,mediom",straight,1,Pieces,0,38,75,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",14,STW,10,P27_613,105,16,52.5,52.5,157.5,,1
STW10 ,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1446118870c98203_silky.jpg ,human hair,"long,mediom",straight,1,Pieces,0,38,75,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",14,STW,10,P4_27,49,12,24.5,24.5,73.5,,1
STW10 ,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1446118870c98203_silky.jpg ,human hair,"long,mediom",straight,1,Pieces,0,38,75,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",14,STW,10,P4_30,39,35,19.5,19.5,58.5,,1
STW10 ,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1446118870c98203_silky.jpg ,human hair,"long,mediom",straight,1,Pieces,0,38,75,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",14,STW,10,PINK,75,48,37.5,37.5,112.5,,1
STW10 ,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1446118870c98203_silky.jpg ,human hair,"long,mediom",straight,1,Pieces,0,38,75,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",14,STW,10,PURPLE,75,48,37.5,37.5,112.5,,1
STW10 ,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1446118870c98203_silky.jpg ,human hair,"long,mediom",straight,1,Pieces,0,38,75,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",14,STW,10,RED,75,67,37.5,37.5,112.5,,1
STW10 ,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1446118870c98203_silky.jpg ,human hair,"long,mediom",straight,1,Pieces,0,38,75,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",14,STW,12,1,50,61,25,25,75,,1
STW10 ,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1446118870c98203_silky.jpg ,human hair,"long,mediom",straight,1,Pieces,0,38,75,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",14,STW,12,27,64,15,32,32,96,,1
STW10 ,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1446118870c98203_silky.jpg ,human hair,"long,mediom",straight,1,Pieces,0,38,75,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",14,STW,12,30,50,12,25,25,75,,1
STW10 ,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1446118870c98203_silky.jpg ,human hair,"long,mediom",straight,1,Pieces,0,38,75,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",14,STW,12,33,50,17,25,25,75,,1
STW10 ,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1446118870c98203_silky.jpg ,human hair,"long,mediom",straight,1,Pieces,0,38,75,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",14,STW,12,350,64,16,32,32,96,,1
STW10 ,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1446118870c98203_silky.jpg ,human hair,"long,mediom",straight,1,Pieces,0,38,75,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",14,STW,12,613,90,9,45,45,135,,1
STW10 ,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1446118870c98203_silky.jpg ,human hair,"long,mediom",straight,1,Pieces,0,38,75,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",14,STW,12,001B,50,26,25,25,75,,1
STW10 ,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1446118870c98203_silky.jpg ,human hair,"long,mediom",straight,1,Pieces,0,38,75,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",14,STW,12,99J,64,18,32,32,96,,1
STW10 ,55,info@sinahair.com,WEAVING,Human Hair Weaving,,SILHOUETTE SILKY WEAVING,1446118870c98203_silky.jpg ,human hair,"long,mediom",straight,1,Pieces,0,38,75,0,,0,,2nd Shipping,Yes,UPS,1,China,1,Ib,"<p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">SILKY HUMAN WEAVING</font></p><p align=""center"" style=""font-family: 'Times New Roman'; font-size: medium; line-height: normal;""><font size=""4"">100% HUMAN HAIR</font></p>",14,STW,12,BURG,64,24,32,32,96,,1
