PRODUCT_CODE,USER_ID,SUPPLIER_CODE,CATEGORY,SUBCATEGORY,SUB_SUBCATEGORY,PRODUCT_NAME,IMAGES,HAIR_TYPE,HAIR_TYPE_LENGTH,HAIR_TYPE_STYLE,QUANTITY,QUANTITY_TYPE,MANUFACTURE_PRICE,WHOLESALE_PRICE,MSRP_PRICE,DISCOUNT_OPTION_CHECK,DISCOUNT_OPTION_VALUE,SPECIAL_PROMOTION_CHECK,SPECIAL_PROMOTION_VALUE,DELIVERY_TIME,DROPSHIP,SHIPPING_METHOD,SHIPPING_PRICE,PLACE_ORIGIN,PACKAGE_WEIGHT,PACKAGE_UNIT,DESCRIPTION,PRODUCT_SEEN,SKU,LENGTH,COLOR,PRICE,STOCK,LENGTH_SIZE,MIN_QUANTITY
JANE H,11,jane@sinahair.com,WIG,Human Hair Wigs,,Human,1434573954jane.jpg ,,,,99,Pieces,34,34,102,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p><strong>Silhouette H.H. Wig JANE HH</strong></p>

<ul>
	<li>100% Human Hair.</li>
	<li>Silhouette series is the top brand in the market, never left behind the fierce competition of the beauty industry.</li>
	<li>Dedicated to satisfy the highest quality product in the market.</li>
</ul>
",16, JANE H,,P1B_BG,34,53,Inch,1
JANE H,11,jane@sinahair.com,WIG,Human Hair Wigs,,Human,1434573954jane.jpg ,,,,99,Pieces,34,34,102,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p><strong>Silhouette H.H. Wig JANE HH</strong></p>

<ul>
	<li>100% Human Hair.</li>
	<li>Silhouette series is the top brand in the market, never left behind the fierce competition of the beauty industry.</li>
	<li>Dedicated to satisfy the highest quality product in the market.</li>
</ul>
",16, JANE H,,P27_613,34,0,Inch,1
JANE H,11,jane@sinahair.com,WIG,Human Hair Wigs,,Human,1434573954jane.jpg ,,,,99,Pieces,34,34,102,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p><strong>Silhouette H.H. Wig JANE HH</strong></p>

<ul>
	<li>100% Human Hair.</li>
	<li>Silhouette series is the top brand in the market, never left behind the fierce competition of the beauty industry.</li>
	<li>Dedicated to satisfy the highest quality product in the market.</li>
</ul>
",16, JANE H,,T1B_27,34,72,Inch,1
JANE H,11,jane@sinahair.com,WIG,Human Hair Wigs,,Human,1434573954jane.jpg ,,,,99,Pieces,34,34,102,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p><strong>Silhouette H.H. Wig JANE HH</strong></p>

<ul>
	<li>100% Human Hair.</li>
	<li>Silhouette series is the top brand in the market, never left behind the fierce competition of the beauty industry.</li>
	<li>Dedicated to satisfy the highest quality product in the market.</li>
</ul>
",16, JANE H,,T1B_BG,34,33,Inch,1
JANE H,11,jane@sinahair.com,WIG,Human Hair Wigs,,Human,1434573954jane.jpg ,,,,99,Pieces,34,34,102,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p><strong>Silhouette H.H. Wig JANE HH</strong></p>

<ul>
	<li>100% Human Hair.</li>
	<li>Silhouette series is the top brand in the market, never left behind the fierce competition of the beauty industry.</li>
	<li>Dedicated to satisfy the highest quality product in the market.</li>
</ul>
",16, JANE H,,T4_118_144,34,65,Inch,1
JANE H,11,jane@sinahair.com,WIG,Human Hair Wigs,,Human,1434573954jane.jpg ,,,,99,Pieces,34,34,102,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p><strong>Silhouette H.H. Wig JANE HH</strong></p>

<ul>
	<li>100% Human Hair.</li>
	<li>Silhouette series is the top brand in the market, never left behind the fierce competition of the beauty industry.</li>
	<li>Dedicated to satisfy the highest quality product in the market.</li>
</ul>
",16, JANE H,,TT1B_30,34,2,Inch,1
JANE H,11,jane@sinahair.com,WIG,Human Hair Wigs,,Human,1434573954jane.jpg ,,,,99,Pieces,34,34,102,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p><strong>Silhouette H.H. Wig JANE HH</strong></p>

<ul>
	<li>100% Human Hair.</li>
	<li>Silhouette series is the top brand in the market, never left behind the fierce competition of the beauty industry.</li>
	<li>Dedicated to satisfy the highest quality product in the market.</li>
</ul>
",16, JANE H,,TT1B_33,34,5,Inch,1
JENIF H,11,jane@sinahair.com,WIG,Human Hair Wigs,,Human ,1434574348jennifer hh.jpg ,,,,100,Pieces,41,41,123,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p><strong>Silhouette H.H. Wig Jennifer HH</strong></p>

<ul>
	<li>100% Human Hair.</li>
	<li>Silhouette series is the top brand in the market, never left behind the fierce competition of the beauty industry.</li>
	<li>Dedicated to satisfy the highest quality product in the market.</li>
</ul>
",16,,,,,,,1
JULIE H,11,jane@sinahair.com,WIG,Human Hair Wigs,,Human Hair ,1434643688julie.jpg ,,,,96,Pieces,98,98,294,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p><strong>Silhouette H.H. Wig Julie H</strong></p>

<ul>
	<li>100% Human Hair.</li>
	<li>Silhouette series is the top brand in the market, never left behind the fierce competition of the beauty industry.</li>
	<li>Dedicated to satisfy the highest quality product in the market.</li>
</ul>
",19,,,,,,,1
JULIE H II,11,jane@sinahair.com,WIG,Human Hair Wigs,,Human Hair ,1434652630julie II.jpg ,,,,97,Pieces,51,51,102,0,,0,,2nd Shipping,Yes,USPS,0,China,1,Ib,"<p><strong>Silhouette H.H. Wig Julie II</strong></p>

<ul>
	<li>100% Human Hair.</li>
	<li>Silhouette series is the top brand in the market.</li>
	<li>Dedicated to satisfy the highest quality product in the market.</li>
</ul>
",29,JULIE H II,10,1,51,8,Inch,1
KASSIA,11,jane@sinahair.com,WIG,Human Hair Wigs,, Human Hair W,1434694662kassia.jpg ,,,,94,Pieces,66,66,122,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p>Silhouette H.H. Wig Kassia</p>

<ul>
	<li>100% Human Hair.</li>
	<li>Silhouette series is the top brand in the market, never left behind the fierce competition of the beauty indust</li>
</ul>
",26,KASSIA,,1,66,18,Inch,1
LACE-001,11,jane@sinahair.com,LACE WIG,Whole Lace Wigs,,Remy Lace Wig,"1434695120lace001.jpg ,1434695120fulllacewig_INSIDE.jpg ,1434695120fulllacewig_close.jpg ,1434695120fulllacewig.jpg ",,,,100,Pieces,350,350,700,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p><span style=""color:rgb(47, 49, 53); font-family:arial,helvetica,sans-serif; font-size:13px""><strong>SILKY FULL LACE WIG LACE 001<br />
100% REMY HAIR</strong><br />
<strong>DESCRIPTION:</strong></span><span style=""color:rgb(47, 49, 53); font-family:arial,helvetica,sans-serif; font-size:13px"">&nbsp;100% hand-tied from base to finishing / Indisputably natural &amp; free-flowing hair / Freedom to part in any direction / Moves &amp; handles like your own hair / Unprocessed hair performs beautifully with color, perm, and bleach processing / Lavish yourself with the purest form of natural hair that possesses the most extravagant detail. Experience a new level of craftsmanship with 100% hand-knotted hair in the healthiest &amp; the most optimized form that performs beautifully like your own hair. A true masterpiece from the base to the finishing, each and every product is handled individually. Every stand of hair is selected adhering to the highest standard of quality, then tied strand by",41,LACE-001,,1,350,6,Inch,1
LACE-002,11,jane@sinahair.com,LACE WIG,Whole Lace Wigs,,Remy Lace ,"1434695507lace002.jpg ,1434695507fulllacewig_close.jpg ,1434695507fulllacewig_INSIDE.jpg ,1434695507fulllacewig.jpg ",,,,99,Pieces,350,350,700,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p><span style=""background-color:rgb(245, 245, 245); color:rgb(47, 49, 53); font-family:arial,helvetica,sans-serif; font-size:13px"">YAKY FULL LACE WIG LACE-002&nbsp;<br />
<strong>100% REMY HAIR</strong><br />
<strong>DESCRIPTION:</strong></span><span style=""background-color:rgb(245, 245, 245); color:rgb(47, 49, 53); font-family:arial,helvetica,sans-serif; font-size:13px"">&nbsp;100% hand-tied from base to finishing / Indisputably natural &amp; free-flowing hair / Freedom to part in any direction / Moves &amp; handles like your own hair / Unprocessed hair performs beautifully with color, perm, and bleach processing / Lavish yourself with the purest form of natural hair that possesses the most extravagant detail. Experience a new level of craftsmanship with 100% hand-knotted hair in the healthiest &amp; the most optimized form that performs beautifully like your own hair. A true masterpiece from the base to the finishing, each and every product is handled individually. Every stand of ha",36,LACE-002,,1,350,17,Inch,1
LACE-003,11,jane@sinahair.com,LACE WIG,Whole Lace Wigs,,Remy Lace Wigs LACE-003,"1434695792lacefrontal_S.jpg ,1434695792lacefrontal_inside.jpg ",,,,100,Pieces,100,100,200,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p><strong>SILHOUETTE H.H REMY Lace Closure TOP PIECE 16 INCH</strong></p>

<ul>
	<li><strong>SILHOUETT&nbsp;</strong>REMY Lace Top TOP PIECE 16 inch</li>
	<li>100% Remy human hair</li>
	<li>Excellent quality, perfect for your thinning area</li>
</ul>
",30,LACE-003,,1,100,26,Inch,1
LACE-004,11,jane@sinahair.com,LACE WIG,Human Hair Lace Wigs,, Remy Lace Wigs LACE-004,1434696037lace004.jpg ,,,,100,Pieces,150,150,300,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p><strong>Silhouette Remy Lace Wig LACE 004</strong></p>

<ul>
	<li>100% REMY HAIR&nbsp;</li>
	<li>French Lace</li>
	<li>18-20&quot; Length What could be the reason for the explosive popularity of Lace wig in the hair market? The reason consumers seek lace wig despite its expensive price can be found in its superior quality of natural look and feel compared to other hair products. Expression of utmost confidence Debut Lace Wig&nbsp;</li>
	<li>1. Debut Lace Wig is a natural wig that looks and feels like your own hair. When the wig is worn by applying it using glue (lasts average of 4-10 weeks) or glue tape (lasts average of 1 -10 days), its look and feel is so natural that even the users at times forget that they are wearing a wig.&nbsp;</li>
	<li>2. Secure attachment When using other general hair products (such as weaving or general wigs and draw strings), exercises that require big motions or activities such as swimming while wearing the products is difficult. However, Lace wig",25,LACE-004,,1,150,2,Inch,1
LACE-006,11,jane@sinahair.com,LACE WIG,Human Hair Lace Wigs,,Remy Lace Wigs LACE-006,1434696479lace006.jpg ,,,,31,Pieces,150,150,300,0,,1,10,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p><strong>Silhouette Remy Lace Wig LACE 006</strong></p>

<ul>
	<li>100% REMY HAIR&nbsp;</li>
	<li>French Lace</li>
	<li>18-20&quot; Length What could be the reason for the explosive popularity of Lace wig in the hair market? The reason consumers seek lace wig despite its expensive price can be found in its superior quality of natural look and feel compared to other hair products. Expression of utmost confidence Debut Lace Wig&nbsp;</li>
	<li>1. Debut Lace Wig is a natural wig that looks and feels like your own hair. When the wig is worn by applying it using glue (lasts average of 4-10 weeks) or glue tape (lasts average of 1 -10 days), its look and feel is so natural that even the users at times forget that they are wearing a wig.&nbsp;</li>
	<li>2. Secure attachment When using other general hair products (such as weaving or general wigs and draw strings), exercises that require big motions or activities such as swimming while wearing the products is difficult. However, Lace wig",28,LACE-006,,1,150,0,Inch,1
test111,42,test_test@gmail.com,BEAUTY,Skin Care,,test,"1435123087images (1).jpg ,670px-Draw-Shampoo-Step-1.jpg","human hair,synthetic hair,remy hair,human hair blant",long,"bob cut,layered cut,loose body cut,loose deep cut,small wave,sprial curl,straight",200,Pieces,10,10,15,0,,0,,7-14 Business Days,Yes,SINA SHIPPING,2,USA,50,g,tetsttst1<br>,20,test,,2,100,100,,1
LACE-007,11,jane@sinahair.com,LACE WIG,Human Hair Lace Wigs,,Remy Lace Wigs LACE-007,1435603836lace007.jpg ,,,,100,Pieces,190,190,570,0,,1,10,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p><strong>Silhouette Remy Lace Wig LACE 007</strong></p>

<ul>
	<li>100% REMY HAIR&nbsp;</li>
	<li>French Lace</li>
	<li>18-20&quot; Length What could be the reason for the explosive popularity of Lace wig in the hair market? The reason consumers seek lace wig despite its expensive price can be found in its superior quality of natural look and feel compared to other hair products. Expression of utmost confidence Debut Lace Wig&nbsp;</li>
	<li>1. Debut Lace Wig is a natural wig that looks and feels like your own hair. When the wig is worn by applying it using glue (lasts average of 4-10 weeks) or glue tape (lasts average of 1 -10 days), its look and feel is so natural that even the users at times forget that they are wearing a wig.&nbsp;</li>
	<li>2. Secure attachment When using other general hair products (such as weaving or general wigs and draw strings), exercises that require big motions or activities such as swimming while wearing the products is difficult. However, Lace wi&",19,LACE-007,,1,190,9,Inch,1
LACE-008,11,jane@sinahair.com,LACE WIG,Human Hair Lace Wigs,,Remy Lace Wigs LACE-008,1435604039lace008.jpg ,,,,100,Pieces,150,150,300,0,,1,10,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p><strong>Silhouette Remy Lace Wig LACE 008</strong></p>

<ul>
	<li>100% REMY HAIR&nbsp;</li>
	<li>French Lace</li>
	<li>18-20&quot; Length What could be the reason for the explosive popularity of Lace wig in the hair market? The reason consumers seek lace wig despite its expensive price can be found in its superior quality of natural look and feel compared to other hair products. Expression of utmost confidence Debut Lace Wig&nbsp;</li>
	<li>1. Debut Lace Wig is a natural wig that looks and feels like your own hair. When the wig is worn by applying it using glue (lasts average of 4-10 weeks) or glue tape (lasts average of 1 -10 days), its look and feel is so natural that even the users at times forget that they are wearing a wig.&nbsp;</li>
	<li>2. Secure attachment When using other general hair products (such as weaving or general wigs and draw strings), exercises that require big motions or activities such as swimming while wearing the products is difficult. However, Lace wig",13,LACE-008,,1,150,4,Inch,1
LACE-009,11,jane@sinahair.com,LACE WIG,Human Hair Lace Wigs,,Remy Lace Wigs LACE-009,1435604293lace009.jpg ,,,,100,Pieces,150,150,300,0,,1,10,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p><strong>Silhouette Remy Lace Wig LACE 009</strong></p>

<ul>
	<li>100% REMY HAIR&nbsp;</li>
	<li>French Lace</li>
	<li>18-20&quot; Length What could be the reason for the explosive popularity of Lace wig in the hair market? The reason consumers seek lace wig despite its expensive price can be found in its superior quality of natural look and feel compared to other hair products. Expression of utmost confidence Debut Lace Wig&nbsp;</li>
	<li>1. Debut Lace Wig is a natural wig that looks and feels like your own hair. When the wig is worn by applying it using glue (lasts average of 4-10 weeks) or glue tape (lasts average of 1 -10 days), its look and feel is so natural that even the users at times forget that they are wearing a wig.&nbsp;</li>
	<li>2. Secure attachment When using other general hair products (such as weaving or general wigs and draw strings), exercises that require big motions or activities such as swimming while wearing the products is difficult. However, Lace wig",13,LACE-009,,1,150,4,Inch,1
LACE-010,11,jane@sinahair.com,LACE WIG,Human Hair Lace Wigs,,Remy Lace WigsLACE-010,1435604445lace010.jpg ,,,,100,Pieces,70,70,140,0,,1,10,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p><strong>Silhouette Remy Lace Wig LACE 010</strong></p>

<ul>
	<li>100% REMY HAIR&nbsp;</li>
	<li>French Lace</li>
	<li>18-20&quot; Length What could be the reason for the explosive popularity of Lace wig in the hair market? The reason consumers seek lace wig despite its expensive price can be found in its superior quality of natural look and feel compared to other hair products. Expression of utmost confidence Debut Lace Wig&nbsp;</li>
	<li>1. Debut Lace Wig is a natural wig that looks and feels like your own hair. When the wig is worn by applying it using glue (lasts average of 4-10 weeks) or glue tape (lasts average of 1 -10 days), its look and feel is so natural that even the users at times forget that they are wearing a wig.&nbsp;</li>
	<li>2. Secure attachment When using other general hair products (such as weaving or general wigs and draw strings), exercises that require big motions or activities such as swimming while wearing the products is difficult. However, Lace wig",16,LACE-010,,1,70,55,Inch,1
LACE-011,11,jane@sinahair.com,LACE WIG,Human Hair Lace Wigs,,Remy Lace WigsLACE-011,1435604590lace011.jpg ,remy hair,,straight,100,Pieces,80,80,160,0,,1,10,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p><strong>Silhouette Remy Lace Wig LACE 006</strong></p>

<ul>
	<li>100% REMY HAIR&nbsp;</li>
	<li>French Lace</li>
	<li>18-20&quot; Length What could be the reason for the explosive popularity of Lace wig in the hair market? The reason consumers seek lace wig despite its expensive price can be found in its superior quality of natural look and feel compared to other hair products. Expression of utmost confidence Debut Lace Wig&nbsp;</li>
	<li>1. Debut Lace Wig is a natural wig that looks and feels like your own hair. When the wig is worn by applying it using glue (lasts average of 4-10 weeks) or glue tape (lasts average of 1 -10 days), its look and feel is so natural that even the users at times forget that they are wearing a wig.&nbsp;</li>
	<li>2. Secure attachment When using other general hair products (such as weaving or general wigs and draw strings), exercises that require big motions or activities such as swimming while wearing the products is difficult. However, Lace wig",14,LACE-011,,1,80,1,Inch,1
LACE-012,11,jane@sinahair.com,LACE WIG,Human Hair Lace Wigs,,Remy Lace Wigs LACE-012,1435604765lace012.jpg ,remy hair,bob,bob cut,100,Pieces,80,80,160,0,,1,10,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p><strong>Silhouette Remy Lace Wig LACE 012</strong></p>

<ul>
	<li>100% REMY HAIR&nbsp;</li>
	<li>French Lace</li>
	<li>18-20&quot; Length What could be the reason for the explosive popularity of Lace wig in the hair market? The reason consumers seek lace wig despite its expensive price can be found in its superior quality of natural look and feel compared to other hair products. Expression of utmost confidence Debut Lace Wig&nbsp;</li>
	<li>1. Debut Lace Wig is a natural wig that looks and feels like your own hair. When the wig is worn by applying it using glue (lasts average of 4-10 weeks) or glue tape (lasts average of 1 -10 days), its look and feel is so natural that even the users at times forget that they are wearing a wig.&nbsp;</li>
	<li>2. Secure attachment When using other general hair products (such as weaving or general wigs and draw strings), exercises that require big motions or activities such as swimming while wearing the products is difficult. However, Lace wig",19,LACE-012,,1,60,37,Inch,1
LINSEY,11,jane@sinahair.com,WIG,Human Hair Wigs,, Human Hair Wigs SANDRA LINSEY,1435605030linsey.jpg ,,,,100,Pieces,21,21,42,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p><strong>Silhouette Human Hair Wig LINSEY</strong></p>

<ul>
	<li>
	<p>100% Human Hair</p>

	<p><strong>Real. Style. And Luxury.</strong><br />
	These wigs capture the essentials that are necessary to achieve a seem-less and natural look. It is a look and feel to call your own. Silhouette offers many different styles, textures and colors to quench all varying tastes and style preferences.</p>
	</li>
</ul>
",14,LINSEY,,1,21,10,Inch,1
LISA,11,jane@sinahair.com,WIG,Human Hair Wigs,,Human Hair Wigs SANDRA LISA,1435605430lisa.jpg ,human hair,,loose body cut,100,Pieces,21,21,42,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p><strong>Silhouette Human Hair Wig Lisa</strong></p>

<ul>
	<li>
	<p>100% Human Hair</p>

	<p><strong>Real. Style. And Luxury.</strong><br />
	These wigs capture the essentials that are necessary to achieve a seem-less and natural look. It is a look and feel to call your own. Silhouette offers many different styles, textures and colors to quench all varying tastes and style preferences.</p>
	</li>
</ul>
",14,LISA,,1,35,1,Inch,1
MARU,11,jane@sinahair.com,WIG,Human Hair Wigs,,Human Hair Wigs SANDRA MARU,"1435605688maru.jpg ,1435605688maru_b.jpg ,1435605688maru_f.jpg ,1435605688maru_s.jpg ",,bob,,100,Pieces,20,20,40,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p><strong>Silhouette Remy Human Hair Wig Daru</strong></p>

<ul>
	<li>
	<p>High Quality 100% Remy Hair</p>

	<p><strong>Hair That. Moves. With You.</strong><br />
	The Debut Indian Remy Wig Collection is a high quality collection of human hair wigs. Each strand is strategically placed with all the roots facing in the same direction, all the ends facing in the same direction and all of the cuticles facing in the same direction. The result of this meticulous process is a beautiful, undetectable natural look that is smooth and manageable.&nbsp;</p>
	</li>
</ul>
",27,MARU,,1,20,-1,Inch,1
NICOLE,11,jane@sinahair.com,WIG,Human Hair Wigs,,Human Hair Wigs SANDRA NICOLE,1435605864nicole.jpg ,,bob,bob cut,96,Pieces,50,50,100,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,"<p>Silhouette H.H. Wig Nicole</p>

<ul>
	<li>100% Human Hair.</li>
	<li>Silhouette series is the top brand in the market, never left behind the fierce competition of the beauty industry.</li>
	<li>Dedicated to satisfy the highest quality product in the market.</li>
</ul>
",36,NICOLE,,1,50,11,Inch,1
shop_1,42,test_test@gmail.com,HAIR PIECE ,Dome/Bun,,shop_ab,1438234109christmas-shopping-wallpapers_16324_1680x1050.jpg ,synthetic hair,long,loose body cut,1,Pieces,150,170,190,0,,0,,7-14 Business Days,Yes,SINA SHIPPING,5,India,100,g,"<p>test</p>
",18,shop_ab,,4,100,80,Inch,1
ESTHER11,42,test_test@gmail.com,WIG,Human Hair Wigs,,ESTHER,"670px-Draw-Shampoo-Step-1.jpg,images (1).jpg",,,,100,Pieces,58,58,174,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,tetdg,33,ESTHER,,TT1B-BG,100,54,,1
ESTHER1,42,test_test@gmail.com,WIG,Human Hair Wigs,,ESTHER1,images (1).jpg,,,,100,Pieces,58,58,174,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,tetdg,56,ESTHER1,,TT1B-BG,100,54,,1
ESTHER1,42,test_test@gmail.com,WIG,Human Hair Wigs,,ESTHER1,images (1).jpg,,,,100,Pieces,58,58,174,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,tetdg,56, ESTHER1,,1,200,54,,1
ESTHER1,42,test_test@gmail.com,WIG,Human Hair Wigs,,ESTHER1,images (1).jpg,,,,100,Pieces,58,58,174,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,tetdg,56, ESTHER1,,2,150,54,,1
ESTHER1,42,test_test@gmail.com,WIG,Human Hair Wigs,,ESTHER1,images (1).jpg,,,,100,Pieces,58,58,174,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,tetdg,56, ESTHER1,,3,10,100,,1
ESTHER1,42,test_test@gmail.com,WIG,Human Hair Wigs,,ESTHER1,images (1).jpg,,,,100,Pieces,58,58,174,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,tetdg,56, ESTHER1,,4,110,100,,1
ESTHER1,42,test_test@gmail.com,WIG,Human Hair Wigs,,ESTHER1,images (1).jpg,,,,100,Pieces,58,58,174,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,tetdg,56, ESTHER1,,5,170,100,,1
ESTHER1,42,test_test@gmail.com,WIG,Human Hair Wigs,,ESTHER1,images (1).jpg,,,,100,Pieces,58,58,174,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,tetdg,56, ESTHER1,,6,180,100,,1
ESTHER120,42,test_test@gmail.com,WIG,,,ESTHER120,images (1).jpg,,,,50,,58,58,174,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,tetdg,17,ESTHER120,,F4-30,100,80,,
ESTHER120,42,test_test@gmail.com,WIG,,,ESTHER120,images (1).jpg,,,,50,,58,58,174,0,,0,,2nd Shipping,Yes,UPS,0,China,1,Ib,tetdg,17,ESTHER120,,F4-30,100,80,,
